id,email,device_mac_id,ip,location,time_to_attempt,rejection_reason,is_suspicious,scenario
1590,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-17T20:39:10Z,password_typo,0,normal_user_error
1591,user1@example.com,02:E1:EB:13:CC:DD,203.0.113.166,"Singapore, SG",2026-07-17T20:40:12Z,invalid_password,1,possible_account_takeover
1592,user1@example.com,02:E1:EB:13:CC:DD,203.0.113.166,"Singapore, SG",2026-07-17T20:40:34Z,otp_failed,1,possible_account_takeover
1593,user9@example.com,02:74:94:28:77:33,192.0.2.98,"Dubai, AE",2026-07-17T20:40:47Z,password_typo,0,normal_user_error
1594,user1@example.com,02:E1:EB:13:CC:DD,203.0.113.166,"Singapore, SG",2026-07-17T20:41:26Z,unknown_device,1,possible_account_takeover
1595,user1@example.com,02:E1:EB:13:CC:DD,203.0.113.166,"Singapore, SG",2026-07-17T20:45:15Z,unknown_device,1,possible_account_takeover
1596,user1@example.com,02:E1:EB:13:CC:DD,203.0.113.166,"Singapore, SG",2026-07-17T20:45:20Z,invalid_password,1,possible_account_takeover
1597,user1@example.com,02:E1:EB:13:CC:DD,203.0.113.166,"Singapore, SG",2026-07-17T20:45:48Z,unknown_device,1,possible_account_takeover
1598,user1@example.com,02:E1:EB:13:CC:DD,203.0.113.166,"Singapore, SG",2026-07-17T20:46:23Z,unknown_device,1,possible_account_takeover
1599,user1@example.com,02:E1:EB:13:CC:DD,203.0.113.166,"Singapore, SG",2026-07-17T20:49:20Z,unknown_device,1,possible_account_takeover
1600,user1@example.com,02:E1:EB:13:CC:DD,203.0.113.166,"Singapore, SG",2026-07-17T20:50:38Z,otp_failed,1,possible_account_takeover
1601,user6@example.com,02:C2:31:B7:B0:87,192.0.2.223,"Singapore, SG",2026-07-17T21:22:05Z,expired_session,0,normal_user_error
1602,user10@example.com,02:8E:E8:BA:53:BD,192.0.2.91,"Chattogram, BD",2026-07-17T21:33:37Z,expired_session,0,normal_user_error
1603,user6@example.com,02:C2:31:B7:B0:87,192.0.2.207,"Chattogram, BD",2026-07-17T21:48:29Z,invalid_password,0,normal_user_error
1604,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-17T22:09:59Z,invalid_password,0,normal_user_error
1605,user6@example.com,02:C2:31:B7:B0:87,192.0.2.207,"Chattogram, BD",2026-07-17T22:28:15Z,password_typo,0,normal_user_error
1606,user6@example.com,02:D6:F6:F3:52:DF,203.0.113.242,"New York, US",2026-07-17T22:56:10Z,blocked_ip,1,credential_stuffing_many_accounts
1607,user4@example.com,02:D6:F6:F3:52:DF,203.0.113.242,"New York, US",2026-07-17T22:56:28Z,invalid_password,1,credential_stuffing_many_accounts
1608,user3@example.com,02:D6:F6:F3:52:DF,203.0.113.242,"New York, US",2026-07-17T22:56:34Z,invalid_password,1,credential_stuffing_many_accounts
1609,user8@example.com,02:D6:F6:F3:52:DF,203.0.113.242,"New York, US",2026-07-17T22:56:46Z,invalid_password,1,credential_stuffing_many_accounts
1610,user1@example.com,02:D6:F6:F3:52:DF,203.0.113.242,"New York, US",2026-07-17T22:57:06Z,invalid_password,1,credential_stuffing_many_accounts
1611,user2@example.com,02:D6:F6:F3:52:DF,203.0.113.242,"New York, US",2026-07-17T22:57:22Z,invalid_password,1,credential_stuffing_many_accounts
1612,user7@example.com,02:D6:F6:F3:52:DF,203.0.113.242,"New York, US",2026-07-17T22:57:46Z,blocked_ip,1,credential_stuffing_many_accounts
1613,user9@example.com,02:D6:F6:F3:52:DF,203.0.113.242,"New York, US",2026-07-17T22:57:55Z,invalid_password,1,credential_stuffing_many_accounts
1614,user6@example.com,02:D6:F6:F3:52:DF,203.0.113.242,"New York, US",2026-07-17T22:58:00Z,invalid_password,1,credential_stuffing_many_accounts
1615,user1@example.com,02:D6:F6:F3:52:DF,203.0.113.242,"New York, US",2026-07-17T22:58:26Z,invalid_password,1,credential_stuffing_many_accounts
1616,user5@example.com,02:D6:F6:F3:52:DF,203.0.113.242,"New York, US",2026-07-17T22:58:34Z,blocked_ip,1,credential_stuffing_many_accounts
1617,user4@example.com,02:D6:F6:F3:52:DF,203.0.113.242,"New York, US",2026-07-17T22:58:44Z,blocked_ip,1,credential_stuffing_many_accounts
1618,user3@example.com,02:D6:F6:F3:52:DF,203.0.113.242,"New York, US",2026-07-17T22:58:58Z,invalid_password,1,credential_stuffing_many_accounts
1619,user10@example.com,02:D6:F6:F3:52:DF,203.0.113.242,"New York, US",2026-07-17T22:59:28Z,blocked_ip,1,credential_stuffing_many_accounts
1620,user5@example.com,02:D6:F6:F3:52:DF,203.0.113.242,"New York, US",2026-07-17T22:59:54Z,blocked_ip,1,credential_stuffing_many_accounts
1621,user2@example.com,02:D6:F6:F3:52:DF,203.0.113.242,"New York, US",2026-07-17T23:00:50Z,invalid_password,1,credential_stuffing_many_accounts
1622,user9@example.com,02:D6:F6:F3:52:DF,203.0.113.242,"New York, US",2026-07-17T23:00:55Z,invalid_password,1,credential_stuffing_many_accounts
1623,user10@example.com,02:D6:F6:F3:52:DF,203.0.113.242,"New York, US",2026-07-17T23:01:33Z,invalid_password,1,credential_stuffing_many_accounts
1624,user8@example.com,02:D6:F6:F3:52:DF,203.0.113.242,"New York, US",2026-07-17T23:01:35Z,invalid_password,1,credential_stuffing_many_accounts
1625,user7@example.com,02:D6:F6:F3:52:DF,203.0.113.242,"New York, US",2026-07-17T23:01:52Z,invalid_password,1,credential_stuffing_many_accounts
1626,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-17T23:03:06Z,unknown_device,0,normal_user_error
1627,user6@example.com,02:D6:F6:F3:52:DF,203.0.113.242,"New York, US",2026-07-17T23:04:10Z,invalid_password,1,credential_stuffing_many_accounts
1628,user8@example.com,02:96:B9:62:23:17,192.0.2.170,"Rajshahi, BD",2026-07-17T23:22:53Z,expired_session,0,normal_user_error
1629,user1@example.com,02:39:0C:8C:7D:72,192.0.2.36,"Sylhet, BD",2026-07-17T23:27:19Z,password_typo,0,normal_user_error
1630,user3@example.com,02:6F:77:0D:65:D6,192.0.2.57,"Sylhet, BD",2026-07-17T23:34:14Z,password_typo,0,normal_user_error
1631,user1@example.com,02:39:0C:8C:7D:72,192.0.2.36,"Dhaka, BD",2026-07-17T23:44:00Z,invalid_password,0,normal_user_error
1632,user10@example.com,02:8E:E8:BA:53:BD,192.0.2.91,"Chattogram, BD",2026-07-18T00:30:52Z,password_typo,0,normal_user_error
1633,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-18T01:06:53Z,invalid_password,0,normal_user_error
1634,user6@example.com,02:C2:31:B7:B0:87,192.0.2.207,"Chattogram, BD",2026-07-18T01:21:29Z,password_typo,0,normal_user_error
1635,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-18T01:27:29Z,expired_session,0,normal_user_error
1636,user8@example.com,02:96:B9:62:23:17,192.0.2.170,"Rajshahi, BD",2026-07-18T01:32:46Z,invalid_password,0,normal_user_error
1637,user2@example.com,02:27:B9:F7:75:E5,203.0.113.144,"Dubai, AE",2026-07-18T02:05:30Z,otp_failed,1,possible_account_takeover
1638,user6@example.com,02:C2:31:B7:B0:87,192.0.2.207,"Chattogram, BD",2026-07-18T02:05:31Z,password_typo,0,normal_user_error
1639,user2@example.com,02:27:B9:F7:75:E5,203.0.113.144,"Dubai, AE",2026-07-18T02:06:11Z,invalid_password,1,possible_account_takeover
1640,user2@example.com,02:27:B9:F7:75:E5,203.0.113.144,"Dubai, AE",2026-07-18T02:07:22Z,unknown_device,1,possible_account_takeover
1641,user2@example.com,02:27:B9:F7:75:E5,203.0.113.144,"Dubai, AE",2026-07-18T02:07:36Z,invalid_password,1,possible_account_takeover
1642,user2@example.com,02:27:B9:F7:75:E5,203.0.113.144,"Dubai, AE",2026-07-18T02:09:22Z,unknown_device,1,possible_account_takeover
1643,user2@example.com,02:27:B9:F7:75:E5,203.0.113.144,"Dubai, AE",2026-07-18T02:09:30Z,otp_failed,1,possible_account_takeover
1644,user2@example.com,02:27:B9:F7:75:E5,203.0.113.144,"Dubai, AE",2026-07-18T02:11:10Z,unknown_device,1,possible_account_takeover
1645,user2@example.com,02:27:B9:F7:75:E5,203.0.113.144,"Dubai, AE",2026-07-18T02:14:29Z,unknown_device,1,possible_account_takeover
1646,user2@example.com,02:27:B9:F7:75:E5,203.0.113.144,"Dubai, AE",2026-07-18T02:17:22Z,otp_failed,1,possible_account_takeover
1647,user2@example.com,02:27:B9:F7:75:E5,203.0.113.144,"Dubai, AE",2026-07-18T02:18:42Z,invalid_password,1,possible_account_takeover
1648,user1@example.com,02:39:0C:8C:7D:72,192.0.2.36,"Dhaka, BD",2026-07-18T02:27:29Z,expired_session,0,normal_user_error
1649,user1@example.com,02:39:0C:8C:7D:72,192.0.2.36,"Dhaka, BD",2026-07-18T02:45:40Z,password_typo,0,normal_user_error
1650,user10@example.com,02:8E:E8:BA:53:BD,192.0.2.91,"Chattogram, BD",2026-07-18T02:59:58Z,invalid_password,0,normal_user_error
1651,user6@example.com,02:C2:31:B7:B0:87,192.0.2.207,"Chattogram, BD",2026-07-18T03:54:05Z,password_typo,0,normal_user_error
1652,user6@example.com,02:C2:31:B7:B0:87,192.0.2.207,"Chattogram, BD",2026-07-18T03:58:07Z,invalid_password,0,normal_user_error
1653,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-18T04:20:24Z,password_typo,0,normal_user_error
1654,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-18T04:47:11Z,password_typo,0,normal_user_error
1655,user7@example.com,02:16:EB:3F:C1:28,192.0.2.207,"Sylhet, BD",2026-07-18T05:22:38Z,password_typo,0,normal_user_error
1656,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-18T05:36:54Z,password_typo,0,normal_user_error
1657,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-18T05:57:46Z,password_typo,0,normal_user_error
1658,user1@example.com,02:39:0C:8C:7D:72,192.0.2.36,"Dhaka, BD",2026-07-18T06:10:04Z,unknown_device,0,normal_user_error
1659,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-18T06:53:00Z,password_typo,0,normal_user_error
1660,user10@example.com,02:8E:E8:BA:53:BD,192.0.2.91,"Chattogram, BD",2026-07-18T07:43:54Z,password_typo,0,normal_user_error
1661,user9@example.com,02:74:94:28:77:33,192.0.2.98,"Dhaka, BD",2026-07-18T08:48:05Z,otp_failed,0,normal_user_error
1662,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-18T08:53:30Z,expired_session,0,normal_user_error
1663,user10@example.com,02:8E:E8:BA:53:BD,192.0.2.91,"Chattogram, BD",2026-07-18T09:03:37Z,expired_session,0,normal_user_error
1664,user8@example.com,02:96:B9:62:23:17,192.0.2.170,"Rajshahi, BD",2026-07-18T09:40:45Z,expired_session,0,normal_user_error
1665,user9@example.com,02:74:94:28:77:33,192.0.2.98,"Dhaka, BD",2026-07-18T09:53:07Z,invalid_password,0,normal_user_error
1666,user1@example.com,02:59:10:20:AC:DC,192.0.2.36,"New York, US",2026-07-18T10:01:00Z,invalid_password,0,normal_user_error
1667,user1@example.com,02:39:0C:8C:7D:72,192.0.2.247,"Dubai, AE",2026-07-18T10:18:39Z,password_typo,0,normal_user_error
1668,user1@example.com,02:39:0C:8C:7D:72,192.0.2.36,"Rajshahi, BD",2026-07-18T10:32:28Z,invalid_password,0,normal_user_error
1669,user1@example.com,02:39:0C:8C:7D:72,192.0.2.36,"Dhaka, BD",2026-07-18T11:07:38Z,invalid_password,0,normal_user_error
1670,user10@example.com,02:A5:BC:C2:22:DA,192.0.2.17,"Chattogram, BD",2026-07-18T11:39:00Z,invalid_password,0,normal_user_error
1671,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-18T11:43:41Z,expired_session,0,normal_user_error
1672,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-18T11:45:56Z,invalid_password,0,normal_user_error
1673,user5@example.com,02:86:87:A0:DF:54,192.0.2.24,"London, GB",2026-07-18T12:07:13Z,unknown_device,0,normal_user_error
1674,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-18T12:10:48Z,invalid_password,0,normal_user_error
1675,user10@example.com,02:8E:E8:BA:53:BD,192.0.2.91,"Chattogram, BD",2026-07-18T12:16:46Z,unknown_device,0,normal_user_error
1676,user1@example.com,02:39:0C:8C:7D:72,192.0.2.36,"Dhaka, BD",2026-07-18T12:40:15Z,password_typo,0,normal_user_error
1677,user8@example.com,02:96:B9:62:23:17,192.0.2.170,"Rajshahi, BD",2026-07-18T12:53:14Z,password_typo,0,normal_user_error
1678,user6@example.com,02:C2:31:B7:B0:87,192.0.2.207,"Chattogram, BD",2026-07-18T13:02:38Z,password_typo,0,normal_user_error
1679,user3@example.com,02:6F:77:0D:65:D6,192.0.2.57,"Sylhet, BD",2026-07-18T13:10:08Z,invalid_password,0,normal_user_error
1680,user9@example.com,02:74:94:28:77:33,192.0.2.98,"Dhaka, BD",2026-07-18T13:33:37Z,invalid_password,0,normal_user_error
1681,user1@example.com,02:39:0C:8C:7D:72,192.0.2.36,"Dhaka, BD",2026-07-18T14:13:29Z,unknown_device,0,normal_user_error
1682,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-18T14:33:35Z,password_typo,0,normal_user_error
1683,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"London, GB",2026-07-18T14:54:11Z,password_typo,0,normal_user_error
1684,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-18T15:25:53Z,otp_failed,0,normal_user_error
1685,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-18T15:35:48Z,invalid_password,0,normal_user_error
1686,user10@example.com,02:8E:E8:BA:53:BD,192.0.2.91,"Chattogram, BD",2026-07-18T16:10:42Z,invalid_password,0,normal_user_error
1687,user4@example.com,02:E5:8E:03:51:D8,192.0.2.88,"Rajshahi, BD",2026-07-18T16:20:55Z,otp_failed,0,normal_user_error
1688,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-18T17:16:26Z,password_typo,0,normal_user_error
1689,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-18T17:36:05Z,otp_failed,0,normal_user_error
1690,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-18T17:40:11Z,unknown_device,0,normal_user_error
1691,user9@example.com,02:74:94:28:77:33,192.0.2.98,"Dhaka, BD",2026-07-18T17:57:44Z,invalid_password,0,normal_user_error
1692,user3@example.com,02:6F:77:0D:65:D6,192.0.2.57,"Sylhet, BD",2026-07-18T18:10:47Z,password_typo,0,normal_user_error
1693,user1@example.com,02:39:0C:8C:7D:72,192.0.2.36,"Dhaka, BD",2026-07-18T18:50:00Z,password_typo,0,normal_user_error
1694,user8@example.com,02:96:B9:62:23:17,192.0.2.170,"Rajshahi, BD",2026-07-18T20:06:00Z,unknown_device,0,normal_user_error
1695,user9@example.com,02:74:94:28:77:33,192.0.2.98,"Dhaka, BD",2026-07-18T20:14:22Z,invalid_password,0,normal_user_error
1696,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-18T21:29:48Z,password_typo,0,normal_user_error
1697,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-18T21:36:14Z,invalid_password,0,normal_user_error
1698,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Sylhet, BD",2026-07-18T21:43:05Z,expired_session,0,normal_user_error
1699,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-18T21:47:38Z,password_typo,0,normal_user_error
1700,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-18T22:23:02Z,invalid_password,0,normal_user_error
1701,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-18T22:39:00Z,invalid_password,0,normal_user_error
1702,user3@example.com,02:6F:77:0D:65:D6,192.0.2.57,"Sylhet, BD",2026-07-18T23:19:45Z,password_typo,0,normal_user_error
1703,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-19T00:07:52Z,otp_failed,0,normal_user_error
1704,user8@example.com,02:96:B9:62:23:17,192.0.2.170,"Rajshahi, BD",2026-07-19T00:20:11Z,password_typo,0,normal_user_error
1705,user8@example.com,02:96:B9:62:23:17,192.0.2.170,"Rajshahi, BD",2026-07-19T00:29:36Z,invalid_password,0,normal_user_error
1706,user10@example.com,02:8E:E8:BA:53:BD,192.0.2.91,"Chattogram, BD",2026-07-19T00:56:11Z,invalid_password,0,normal_user_error
1707,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-19T01:02:36Z,invalid_password,0,normal_user_error
1708,user10@example.com,02:D4:50:D6:58:59,203.0.113.159,"Sylhet, BD",2026-07-19T01:03:59Z,blocked_ip,1,credential_stuffing_many_accounts
1709,user9@example.com,02:D4:50:D6:58:59,203.0.113.159,"Sylhet, BD",2026-07-19T01:04:18Z,invalid_password,1,credential_stuffing_many_accounts
1710,user4@example.com,02:D4:50:D6:58:59,203.0.113.159,"Sylhet, BD",2026-07-19T01:04:23Z,invalid_password,1,credential_stuffing_many_accounts
1711,user1@example.com,02:D4:50:D6:58:59,203.0.113.159,"Sylhet, BD",2026-07-19T01:04:31Z,invalid_password,1,credential_stuffing_many_accounts
1712,user5@example.com,02:D4:50:D6:58:59,203.0.113.159,"Sylhet, BD",2026-07-19T01:04:35Z,invalid_password,1,credential_stuffing_many_accounts
1713,user8@example.com,02:D4:50:D6:58:59,203.0.113.159,"Sylhet, BD",2026-07-19T01:04:44Z,blocked_ip,1,credential_stuffing_many_accounts
1714,user2@example.com,02:D4:50:D6:58:59,203.0.113.159,"Sylhet, BD",2026-07-19T01:05:02Z,blocked_ip,1,credential_stuffing_many_accounts
1715,user7@example.com,02:D4:50:D6:58:59,203.0.113.159,"Sylhet, BD",2026-07-19T01:05:11Z,invalid_password,1,credential_stuffing_many_accounts
1716,user9@example.com,02:D4:50:D6:58:59,203.0.113.159,"Sylhet, BD",2026-07-19T01:05:27Z,invalid_password,1,credential_stuffing_many_accounts
1717,user10@example.com,02:D4:50:D6:58:59,203.0.113.159,"Sylhet, BD",2026-07-19T01:06:09Z,invalid_password,1,credential_stuffing_many_accounts
1718,user6@example.com,02:D4:50:D6:58:59,203.0.113.159,"Sylhet, BD",2026-07-19T01:06:23Z,invalid_password,1,credential_stuffing_many_accounts
1719,user1@example.com,02:D4:50:D6:58:59,203.0.113.159,"Sylhet, BD",2026-07-19T01:06:33Z,invalid_password,1,credential_stuffing_many_accounts
1720,user6@example.com,02:D4:50:D6:58:59,203.0.113.159,"Sylhet, BD",2026-07-19T01:06:39Z,blocked_ip,1,credential_stuffing_many_accounts
1721,user5@example.com,02:D4:50:D6:58:59,203.0.113.159,"Sylhet, BD",2026-07-19T01:06:59Z,invalid_password,1,credential_stuffing_many_accounts
1722,user2@example.com,02:D4:50:D6:58:59,203.0.113.159,"Sylhet, BD",2026-07-19T01:07:23Z,blocked_ip,1,credential_stuffing_many_accounts
1723,user3@example.com,02:D4:50:D6:58:59,203.0.113.159,"Sylhet, BD",2026-07-19T01:07:35Z,invalid_password,1,credential_stuffing_many_accounts
1724,user4@example.com,02:D4:50:D6:58:59,203.0.113.159,"Sylhet, BD",2026-07-19T01:08:12Z,invalid_password,1,credential_stuffing_many_accounts
1725,user4@example.com,02:D4:50:D6:58:59,203.0.113.159,"Sylhet, BD",2026-07-19T01:08:32Z,invalid_password,1,credential_stuffing_many_accounts
1726,user10@example.com,02:D4:50:D6:58:59,203.0.113.159,"Sylhet, BD",2026-07-19T01:09:19Z,invalid_password,1,credential_stuffing_many_accounts
1727,user8@example.com,02:D4:50:D6:58:59,203.0.113.159,"Sylhet, BD",2026-07-19T01:09:29Z,invalid_password,1,credential_stuffing_many_accounts
1728,user9@example.com,02:D4:50:D6:58:59,203.0.113.159,"Sylhet, BD",2026-07-19T01:10:17Z,blocked_ip,1,credential_stuffing_many_accounts
1729,user7@example.com,02:D4:50:D6:58:59,203.0.113.159,"Sylhet, BD",2026-07-19T01:10:39Z,invalid_password,1,credential_stuffing_many_accounts
1730,user3@example.com,02:D4:50:D6:58:59,203.0.113.159,"Sylhet, BD",2026-07-19T01:11:16Z,invalid_password,1,credential_stuffing_many_accounts
1731,user5@example.com,02:D4:50:D6:58:59,203.0.113.159,"Sylhet, BD",2026-07-19T01:13:09Z,invalid_password,1,credential_stuffing_many_accounts
1732,user8@example.com,02:96:B9:62:23:17,192.0.2.170,"Dhaka, BD",2026-07-19T01:17:51Z,unknown_device,0,normal_user_error
1733,user6@example.com,02:C2:31:B7:B0:87,192.0.2.207,"Chattogram, BD",2026-07-19T01:25:37Z,invalid_password,0,normal_user_error
1734,user6@example.com,02:C2:31:B7:B0:87,192.0.2.207,"Singapore, SG",2026-07-19T02:24:14Z,password_typo,0,normal_user_error
1735,user4@example.com,02:61:09:02:7F:73,192.0.2.89,"New York, US",2026-07-19T02:41:40Z,invalid_password,0,normal_user_error
1736,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.32,"Dhaka, BD",2026-07-19T02:43:42Z,invalid_password,0,normal_user_error
1737,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-19T02:44:43Z,invalid_password,0,normal_user_error
1738,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-19T02:55:43Z,invalid_password,0,normal_user_error
1739,user2@example.com,02:34:2C:D8:10:0F,192.0.2.24,"Chattogram, BD",2026-07-19T03:15:53Z,password_typo,0,normal_user_error
1740,user6@example.com,02:C2:31:B7:B0:87,192.0.2.207,"Chattogram, BD",2026-07-19T03:36:01Z,password_typo,0,normal_user_error
1741,user9@example.com,02:74:94:28:77:33,192.0.2.98,"Dhaka, BD",2026-07-19T04:00:33Z,password_typo,0,normal_user_error
1742,user7@example.com,02:16:EB:3F:C1:28,192.0.2.97,"Singapore, SG",2026-07-19T04:16:42Z,invalid_password,0,normal_user_error
1743,user1@example.com,02:39:0C:8C:7D:72,192.0.2.36,"Dhaka, BD",2026-07-19T04:33:26Z,otp_failed,0,normal_user_error
1744,user6@example.com,02:C2:31:B7:B0:87,192.0.2.207,"Chattogram, BD",2026-07-19T04:43:17Z,invalid_password,0,normal_user_error
1745,user9@example.com,02:74:94:28:77:33,192.0.2.98,"Dhaka, BD",2026-07-19T04:51:28Z,password_typo,0,normal_user_error
1746,user5@example.com,02:8E:4F:6E:AC:34,192.0.2.24,"Dhaka, BD",2026-07-19T05:04:40Z,password_typo,0,normal_user_error
1747,user1@example.com,02:18:18:37:0A:18,192.0.2.107,"London, GB",2026-07-19T05:07:51Z,password_typo,0,normal_user_error
1748,user9@example.com,02:74:94:28:77:33,192.0.2.98,"Dhaka, BD",2026-07-19T05:18:41Z,password_typo,0,normal_user_error
1749,user1@example.com,02:39:0C:8C:7D:72,192.0.2.36,"Dhaka, BD",2026-07-19T05:40:56Z,unknown_device,0,normal_user_error
1750,user10@example.com,02:8E:E8:BA:53:BD,192.0.2.91,"Chattogram, BD",2026-07-19T06:13:27Z,invalid_password,0,normal_user_error
1751,user3@example.com,02:56:1C:31:B6:F2,192.0.2.57,"Singapore, SG",2026-07-19T06:43:09Z,invalid_password,0,normal_user_error
1752,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Rajshahi, BD",2026-07-19T07:36:34Z,password_typo,0,normal_user_error
1753,user1@example.com,02:39:0C:8C:7D:72,192.0.2.36,"Dhaka, BD",2026-07-19T07:41:49Z,expired_session,0,normal_user_error
1754,user3@example.com,02:6F:77:0D:65:D6,192.0.2.57,"Sylhet, BD",2026-07-19T07:46:25Z,password_typo,0,normal_user_error
1755,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-19T08:49:08Z,invalid_password,0,normal_user_error
1756,user3@example.com,02:6F:77:0D:65:D6,192.0.2.57,"Sylhet, BD",2026-07-19T08:50:57Z,password_typo,0,normal_user_error
1757,user4@example.com,02:E5:8E:03:51:D8,192.0.2.79,"Chattogram, BD",2026-07-19T09:08:19Z,password_typo,0,normal_user_error
1758,user7@example.com,02:16:EB:3F:C1:28,192.0.2.142,"Sylhet, BD",2026-07-19T09:29:57Z,password_typo,0,normal_user_error
1759,user9@example.com,02:74:94:28:77:33,192.0.2.98,"Dhaka, BD",2026-07-19T09:37:03Z,otp_failed,0,normal_user_error
1760,user8@example.com,02:96:B9:62:23:17,192.0.2.170,"Rajshahi, BD",2026-07-19T09:40:38Z,unknown_device,0,normal_user_error
1761,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19T09:56:52Z,too_many_attempts,1,brute_force_same_account
1762,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19T09:57:03Z,invalid_password,1,brute_force_same_account
1763,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19T09:57:22Z,blocked_ip,1,brute_force_same_account
1764,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19T09:57:24Z,blocked_ip,1,brute_force_same_account
1765,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19T09:57:46Z,invalid_password,1,brute_force_same_account
1766,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19T09:58:02Z,blocked_ip,1,brute_force_same_account
1767,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19T09:58:02Z,blocked_ip,1,brute_force_same_account
1768,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19T09:58:09Z,invalid_password,1,brute_force_same_account
1769,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19T09:58:13Z,invalid_password,1,brute_force_same_account
1770,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19T09:58:16Z,too_many_attempts,1,brute_force_same_account
1771,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19T09:58:40Z,too_many_attempts,1,brute_force_same_account
1772,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19T09:59:02Z,too_many_attempts,1,brute_force_same_account
1773,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19T09:59:08Z,too_many_attempts,1,brute_force_same_account
1774,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19T09:59:24Z,invalid_password,1,brute_force_same_account
1775,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19T10:00:07Z,blocked_ip,1,brute_force_same_account
1776,user4@example.com,02:DC:1A:9C:10:B2,198.51.100.48,"Dhaka, BD",2026-07-19T10:00:20Z,invalid_password,1,brute_force_same_account
